CustomerID,Name,Age,Gender,Country,SignupDate,LastPurchase,Product
1098,Edward Ortiz,67,Male,Australia,21/02/2023,07/10/2024,Electronics
1099,Ashley Gilbert,40,Male,Australia,16/03/2018,07/03/2022,Books
1100,Kevin Evans,43,Female,India,13/05/2023,01/05/2024,Clothing
1101,Deborah Murray,18,Male,France,30/01/2018,27/12/2023,Sports
1102,Amy Hawkins,49,Female,France,17/08/2017,24/08/2021,Books
1103,Ian Washington,30,Male,Australia,12/08/2017,28/03/2018,Electronics
1104,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1105,John Martin,25,Male,Brazil,11/03/2018,24/01/2022,Beauty
1106,Kathy Mooney,53,Female,France,31/05/2018,11/11/2020,Beauty
1107,Michaela Noble,34,Male,France,27/10/2020,17/02/2021,Beauty
1108,Kenneth Andrews,68,Male,UK,27/10/2022,29/01/2023,Sports
1109,Stephanie Acosta,36,Female,Brazil,24/11/2016,13/02/2022,Electronics
1110,Andrew Parks,39,Male,Brazil,24/07/2023,29/12/2023,Books
1111,Donna Juarez,69,Other,India,24/06/2016,09/06/2020,Home & Kitchen
1112,Erik Diaz,56,Female,Canada,03/12/2016,12/05/2022,Beauty
1113,Julia Moore,34,Female,India,22/10/2019,03/10/2021,Clothing
1114,Isabella Soto,26,Female,France,29/09/2017,22/12/2020,Electronics
1115,Diana Brock,33,Male,Germany,30/05/2016,28/12/2018,Home & Kitchen
1116,William Fernandez,36,Female,Germany,01/03/2022,09/12/2023,Clothing
1117,Christopher Patterson,62,Female,USA,17/11/2020,02/09/2021,Beauty
1118,Craig Miller,50,Male,USA,07/11/2023,25/03/2024,Electronics
1119,Jenny Williams,33,Female,UK,04/02/2018,14/01/2021,Books
1120,Barbara Beard,48,Female,India,15/03/2024,18/08/2024,Home & Kitchen
1121,Rachel Williams,31,Male,Germany,25/06/2020,03/07/2023,Books
1122,Allen Wright,53,Other,India,26/06/2016,11/09/2022,Beauty
1123,Brittany Perez,68,Male,Australia,27/03/2020,11/06/2021,Beauty
1124,Cody Dean,49,Female,Germany,07/12/2015,24/05/2024,Clothing
1125,Daniel Martin,52,Male,Brazil,28/02/2021,16/04/2021,Home & Kitchen
1126,Jesse Mitchell,45,Male,UK,09/05/2019,19/12/2022,Home & Kitchen
1127,Ryan Mcdonald,34,Male,Brazil,22/10/2016,04/05/2019,Sports
1128,Frank Bailey,45,Male,Canada,01/07/2020,09/01/2023,Beauty
1129,Michael Jones,61,Male,Australia,25/03/2023,28/02/2024,Books
1130,Jason Gutierrez,32,Female,Germany,20/05/2023,06/10/2024,Books
1131,Joseph Camacho,53,Male,Australia,11/02/2019,21/02/2021,Electronics
1132,Michael Williams,52,Female,France,22/09/2023,30/07/2024,Electronics
1133,Kendra Clark,64,Female,USA,08/01/2022,28/03/2023,Home & Kitchen
1134,Kayla Thompson,54,Female,Australia,29/06/2021,28/06/2022,Books
1135,Jose Farmer,30,Female,Australia,07/04/2016,07/02/2018,Books
1136,Ethan Atkinson,33,Female,Germany,09/02/2018,10/09/2021,Electronics
1137,Kristine Johnson,31,Male,France,04/06/2021,11/09/2022,Home & Kitchen
1138,Angel Stevens,25,Female,USA,01/09/2018,10/04/2019,Electronics
1139,Denise Jordan,30,Female,Brazil,06/08/2023,25/06/2024,Electronics
1140,Brenda Nunez,61,Female,France,07/12/2022,10/10/2023,Sports
1141,Vincent King,61,Female,France,10/04/2021,18/05/2022,Clothing
1142,Christopher Greene,57,Other,Germany,28/12/2017,16/11/2024,Clothing
1143,Brandon Moore,26,Male,Canada,15/03/2016,06/11/2022,Sports
1144,Tracy Finley MD,67,Female,Canada,19/08/2021,02/06/2024,Books
1145,Anthony Welch,46,Female,Brazil,27/08/2022,10/06/2023,Home & Kitchen
1146,Timothy Zuniga,33,Male,Germany,24/04/2017,09/06/2018,Clothing
1147,Barry Snow,,Female,Canada,30/05/2021,22/12/2022,Books
1148,Edward Austin,67,Male,Brazil,25/08/2019,26/12/2021,Electronics
1149,Kathryn Castro,66,Female,Australia,11/04/2022,13/10/2024,Electronics
1150,Lori Lee,48,Male,Australia,08/12/2017,04/04/2024,Clothing
1151,Debra Jones,36,Male,,21/08/2021,03/09/2023,Books
1152,Kristen Harvey,66,Male,Brazil,02/02/2017,19/01/2018,Books
1153,Michael Jones,61,Male,Australia,25/03/2023,28/02/2024,Books
1154,Samuel Stephenson,50,Female,France,18/10/2021,06/09/2024,Books
1155,Paula Singh,41,Female,Brazil,23/02/2023,21/06/2024,Home & Kitchen
1156,Corey Hogan,,Female,Germany,23/01/2018,19/05/2020,Sports
1157,Cathy Sutton,,Female,India,01/02/2016,04/10/2024,Sports
1158,Steven Hooper,29,Male,Germany,04/05/2017,17/02/2021,Clothing
1159,Sean Williams,34,Male,Australia,10/11/2024,12/11/2024,Clothing
1160,Jennifer Vargas,66,Female,Australia,24/09/2024,29/09/2024,Clothing
1161,Cathy Knox,26,Male,India,29/10/2017,07/09/2020,Books
1162,Brittney Holden,18,Male,India,03/01/2024,09/07/2024,Sports
1163,Dustin Hogan,59,Male,USA,22/04/2016,06/06/2021,Books
1164,Juan Barr,50,Female,UK,04/12/2016,15/09/2019,Books
1165,Laurie Russell,44,Female,Germany,27/01/2022,16/03/2022,Clothing
1166,Jason Solis,70,Female,Canada,26/07/2021,14/05/2022,Electronics
1167,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1168,Pamela Boyd,52,Female,UK,14/11/2020,18/01/2023,Clothing
1169,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
1170,James Brooks,,Female,Australia,25/06/2016,16/05/2022,Books
1171,Ashley Alexander,39,Male,Brazil,31/03/2020,14/02/2024,Home & Kitchen
1172,Andrew Carroll,27,Male,France,07/06/2017,21/08/2019,Home & Kitchen
1173,Megan Morris,67,Female,Canada,11/11/2022,14/07/2024,Books
1174,Maria Smith,45,Male,USA,18/07/2022,21/11/2023,Clothing
1175,Stephanie Reyes,53,Female,France,13/06/2023,02/07/2024,Clothing
1176,Dana Yates,68,Female,Germany,03/03/2022,04/10/2023,Books
1177,Donna Juarez,69,Other,India,24/06/2016,09/06/2020,Home & Kitchen
1178,Sherri Baker,66,Male,Canada,07/07/2021,23/12/2022,Sports
1179,Monica Young,58,Male,India,10/03/2019,01/01/2024,Books
1180,Crystal Morales,60,Female,France,03/02/2019,12/09/2022,Beauty
1181,Laurie Alexander,49,Male,Germany,25/05/2023,10/10/2023,Books
1182,Brittney Holden,18,Male,India,03/01/2024,09/07/2024,Sports
1183,Maria Smith,35,Male,Brazil,06/09/2019,22/05/2021,Electronics
1184,Dawn Rogers,50,Male,Canada,27/08/2021,20/12/2022,Sports
1185,Amber Gould,30,Male,Brazil,11/05/2019,25/05/2020,Electronics
1186,Vanessa Gates,67,Male,Brazil,09/01/2024,20/01/2024,Books
1187,Vanessa Daniels,66,Male,Brazil,03/11/2021,11/09/2022,Clothing
1188,Damon Nichols,25,Female,Brazil,04/02/2018,17/01/2024,Electronics
1189,Joseph Camacho,53,Male,Australia,11/02/2019,21/02/2021,Electronics
1190,Stephen Middleton,70,Male,Australia,19/06/2019,21/07/2019,Sports
1191,Brittany Hughes,36,Male,USA,05/01/2024,23/05/2024,Books
1192,Kevin Brown,34,Female,India,04/09/2021,07/12/2022,Books
1193,Jasmine Rubio,66,Female,Australia,01/09/2022,23/10/2022,Home & Kitchen
1194,Natalie Campbell,29,Female,Germany,12/03/2016,11/01/2017,Sports
1195,Andrea Stevenson,68,Other,Brazil,17/02/2023,01/06/2023,Beauty
1196,Catherine Cruz,38,Female,Canada,13/05/2022,23/10/2023,Clothing
1197,Tabitha Thompson,18,Female,Germany,14/08/2024,22/10/2024,Electronics
1198,Brianna Stephens,18,Female,France,08/02/2017,27/04/2019,Electronics
1199,Robin Martin,66,Female,Australia,16/06/2023,27/03/2024,Beauty
1200,Jennifer Gonzalez,64,Female,Canada,13/02/2017,09/09/2022,Sports
1201,Richard Matthews,19,Male,Australia,16/02/2023,06/06/2023,Clothing
1202,Miss Kayla Fernandez MD,62,Female,USA,14/05/2023,14/08/2023,Electronics
1203,Amy Reyes,33,Male,Australia,02/10/2022,28/01/2023,Electronics
1204,Dustin Hogan,59,Male,USA,22/04/2016,06/06/2021,Books
1205,Kristen Harvey,66,Male,Brazil,02/02/2017,19/01/2018,Books
1206,Craig Miller,50,Male,USA,07/11/2023,25/03/2024,Electronics
1207,James Terry,29,Male,USA,28/08/2019,18/09/2020,Beauty
1208,Rebecca Pruitt,56,Male,Brazil,05/06/2022,02/09/2024,Beauty
1209,Michael Garcia,56,Female,Brazil,10/10/2019,15/05/2024,Books
1210,Donald Yates,45,Male,Brazil,14/09/2019,30/06/2020,Books
1211,Drew Schwartz,46,Female,France,22/10/2020,31/07/2021,Sports
1212,Tyler Jackson,30,Female,Brazil,04/02/2016,16/04/2020,Electronics
1213,Jose Farmer,30,Female,Australia,07/04/2016,07/02/2018,Books
1214,Tracy Pham,30,Female,Australia,02/04/2018,13/10/2018,Home & Kitchen
1215,Miss Emily Hendricks,19,Female,France,18/12/2017,10/03/2024,Beauty
1216,Richard Flores,65,Female,Australia,07/06/2023,05/12/2023,Electronics
1217,Michael Brooks,45,Female,Brazil,20/02/2021,05/08/2023,Home & Kitchen
1218,Robert Hartman,29,Female,India,01/02/2016,06/05/2024,Beauty
1219,Linda Vincent,48,Female,Australia,20/06/2016,23/02/2022,Sports
1220,James Foster,22,Male,USA,11/02/2017,27/08/2018,Beauty
1221,Juan Barr,50,Female,UK,04/12/2016,15/09/2019,Books
1222,Heidi Herrera,,Male,Brazil,27/11/2018,23/07/2021,Electronics
1223,James Henry,42,Male,India,26/04/2023,26/06/2023,Books
1224,Michael Brooks,45,Female,Brazil,20/02/2021,05/08/2023,Home & Kitchen
1225,Samuel Stephenson,50,Female,France,18/10/2021,06/09/2024,Books
1226,Lindsey Pham,41,Male,India,20/08/2022,23/02/2023,Clothing
1227,Deborah Murray,18,Male,France,30/01/2018,27/12/2023,Sports
1228,Lauren Davis,53,Male,Brazil,07/01/2017,06/03/2019,Electronics
1229,George Gomez,54,Male,Germany,23/03/2020,12/10/2024,Books
1230,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1231,Bryce Newton,42,Female,USA,16/02/2020,10/09/2021,Books
1232,Mary Jackson,58,Female,France,31/07/2017,22/11/2020,Electronics
1233,Elizabeth Allen,49,Male,France,06/03/2021,05/06/2022,Home & Kitchen
1234,Richard Jensen,25,Female,USA,02/09/2017,12/04/2019,Electronics
1235,Lauren Simpson,22,Male,Australia,28/04/2019,27/07/2022,Clothing
1236,Kristen Harvey,66,Male,Brazil,02/02/2017,19/01/2018,Books
1237,Carla Lewis,61,Male,France,09/12/2021,20/04/2022,Beauty
1238,David Brown,29,Female,Canada,26/01/2020,09/12/2022,Electronics
1239,Leah Hanson,63,Female,India,26/06/2018,22/01/2020,Electronics
1240,Teresa Taylor,21,Female,France,09/10/2018,01/09/2023,Home & Kitchen
1241,Jeffery Alvarez,35,Female,France,10/09/2024,14/11/2024,Beauty
1242,Larry Smith,44,Male,Brazil,25/03/2018,08/06/2018,Home & Kitchen
1243,Anna Galloway,54,Female,UK,12/05/2018,28/08/2023,Clothing
1244,Madison Bennett,56,Other,Canada,28/02/2024,07/10/2024,Beauty
1245,Jessica Kidd MD,22,Female,UK,08/01/2018,13/09/2024,Beauty
1246,Elizabeth Rowland,30,Female,USA,06/07/2020,27/07/2022,Electronics
1247,Riley Rodriguez,39,Male,France,11/12/2021,03/07/2024,Sports
1248,Kelly Silva,47,Male,Germany,13/11/2018,28/10/2021,Electronics
1249,Katie Gamble,36,Male,Canada,26/06/2020,14/09/2021,Beauty
1250,Andrew Parks,39,Male,Brazil,24/07/2023,29/12/2023,Books
1251,Katie Goodwin,63,Male,India,06/02/2022,15/11/2023,Clothing
1252,Miranda Howard,36,Female,UK,26/07/2024,08/10/2024,Books
1253,Stephanie Turner,41,Female,Canada,11/06/2016,02/05/2018,Books
1254,Joshua Carter,62,Female,India,03/05/2017,17/03/2024,Beauty
1255,David Brown,29,Female,Canada,26/01/2020,09/12/2022,Electronics
1256,Deborah Henry,42,Male,France,10/08/2018,24/04/2020,Clothing
1257,Kathleen Potts,19,Male,India,12/03/2024,03/08/2024,Sports
1258,Pamela Boyd,52,Female,UK,14/11/2020,18/01/2023,Clothing
1259,Jordan Tucker,33,Male,UK,22/05/2017,10/06/2018,Sports
1260,Amber Porter,29,Female,,21/05/2021,31/05/2022,Clothing
1261,Kathryn Garza,18,Other,Germany,03/10/2024,22/10/2024,Books
1262,Kenneth Merritt,22,Male,UK,15/05/2017,15/03/2022,Electronics
1263,Edward Rangel,53,Male,USA,30/05/2020,26/07/2023,Clothing
1264,Melissa Savage,70,Male,Germany,01/04/2024,08/04/2024,Home & Kitchen
1265,Brenda Nunez,61,Female,France,07/12/2022,10/10/2023,Sports
1266,Kimberly Johnson,66,Male,UK,28/11/2016,23/05/2017,Books
1267,Jennifer Yang,26,Female,France,30/01/2024,10/10/2024,Electronics
1268,Michael Mendez,25,Female,UK,07/10/2023,04/02/2024,Home & Kitchen
1269,Shelley Wilkerson,64,Male,USA,27/05/2016,06/10/2017,Sports
1270,Holly Henry,70,Male,Germany,01/03/2019,28/03/2019,Electronics
1271,Andrew Johnson,18,Male,Germany,31/10/2019,03/09/2022,Books
1272,Robin Martin,66,Female,Australia,16/06/2023,27/03/2024,Beauty
1273,Michael Hicks,20,Female,Canada,09/12/2021,02/03/2022,Sports
1274,Joshua Le,62,Male,France,20/11/2022,19/03/2023,Home & Kitchen
1275,Jeremy Padilla,30,Male,Brazil,20/10/2022,06/10/2024,Clothing
1276,Mitchell Ramirez,70,Female,Brazil,30/07/2021,18/03/2024,Electronics
1277,Mr. Andrew Rodgers,23,Other,Brazil,21/08/2019,01/04/2020,Electronics
1278,Michael Mendez,25,Female,UK,07/10/2023,04/02/2024,Home & Kitchen
1279,Stephanie Reyes,53,Female,France,13/06/2023,02/07/2024,Clothing
1280,Kirsten Clark,53,Female,Brazil,21/03/2022,26/09/2023,Clothing
1281,Cassandra Vincent,57,Female,France,11/07/2020,05/06/2023,Clothing
1282,Annette Suarez,51,Male,Australia,22/11/2016,12/07/2017,Books
1283,Tracy Pham,30,Female,Australia,02/04/2018,13/10/2018,Home & Kitchen
1284,Michael Mendez,25,Female,UK,07/10/2023,04/02/2024,Home & Kitchen
1285,Brenda Davis,69,Female,Germany,16/09/2017,12/05/2023,Sports
1286,Monica Lawrence,34,Other,Australia,07/06/2021,28/10/2022,Electronics
1287,Joshua Collier,58,Male,Germany,09/01/2017,16/05/2021,Beauty
1288,Carrie Mclaughlin,49,Female,USA,20/06/2023,30/01/2024,Books
1289,Karen Bishop,70,Male,Canada,28/11/2015,13/04/2020,Clothing
1290,Diane Cisneros,66,Male,USA,07/11/2021,02/07/2022,Beauty
1291,James Martinez,67,Female,USA,28/04/2016,07/09/2023,Electronics
1292,David Brown,29,Female,Canada,26/01/2020,09/12/2022,Electronics
1293,Leah Hanson,63,Female,India,26/06/2018,22/01/2020,Electronics
1294,Amanda Schwartz,50,Male,Germany,30/10/2022,13/12/2022,Books
1295,Daniel Stark,42,Female,Australia,06/03/2022,14/09/2023,Electronics
1296,Ethan Black,29,Male,Germany,27/04/2019,31/03/2020,Beauty
1297,Rachel Williams,31,Male,Germany,25/06/2020,03/07/2023,Books
1298,Pamela Boyd,52,Female,UK,14/11/2020,18/01/2023,Clothing
1299,Kevin Evans,43,Female,India,13/05/2023,01/05/2024,Clothing
1300,Edward Rangel,53,Male,USA,30/05/2020,26/07/2023,Clothing
1301,Katie Gamble,36,Male,Canada,26/06/2020,14/09/2021,Beauty
1302,Erik Blackburn,39,Male,Germany,09/08/2020,03/12/2022,Books
1303,William Brown,49,Male,Australia,25/06/2023,28/12/2023,Clothing
1304,Scott Estrada,39,Female,Canada,11/04/2023,18/01/2024,Books
1305,Russell Russell,53,Female,Brazil,15/04/2019,05/12/2021,Beauty
1306,Brooke Stevens,58,Male,Australia,04/06/2021,19/01/2023,Sports
1307,Charles Green,59,Male,Canada,10/01/2020,10/05/2020,Beauty
1308,Krystal Lara,59,Female,Canada,22/04/2021,08/06/2021,Home & Kitchen
1309,Gregory Kelly,49,Male,Germany,14/12/2015,28/07/2021,Beauty
1310,Maria Smith,35,Male,Brazil,06/09/2019,22/05/2021,Electronics
1311,Gail Jenkins,52,Male,USA,26/12/2018,16/03/2020,Sports
1312,Martin Jacobson,50,Female,Germany,04/09/2021,05/12/2022,Sports
1313,Mrs. Vanessa Cole MD,44,Female,USA,18/06/2019,01/11/2023,Beauty
1314,Yvonne Kaiser,20,Male,Canada,21/12/2019,16/03/2023,Clothing
1315,Heather Clark,62,Female,,23/11/2019,28/08/2023,Sports
1316,Vincent Macdonald,50,Female,UK,03/12/2023,19/08/2024,Books
1317,Annette Hall,62,Male,Brazil,13/02/2019,16/06/2019,Home & Kitchen
1318,Stephen Buchanan,67,Female,Germany,01/12/2018,30/11/2020,Books
1319,Leslie Jones,70,Female,USA,03/10/2023,14/07/2024,Clothing
1320,Dennis May DDS,23,Male,Australia,31/05/2019,30/04/2023,Home & Kitchen
1321,Jacob Shields,52,Male,USA,16/03/2021,26/09/2022,Sports
1322,Brenda Greene,67,Male,USA,04/08/2019,25/07/2020,Sports
1323,Corey Hogan,,Female,Germany,23/01/2018,19/05/2020,Sports
1324,Shawna Johns,56,Male,USA,15/05/2019,22/10/2021,Beauty
1325,Mr. Donald Escobar PhD,23,Female,Australia,22/01/2019,25/01/2020,Books
1326,Wendy Richards,37,Male,Canada,08/10/2023,11/12/2023,Electronics
1327,Patrick Woodard,23,Female,USA,30/01/2021,26/11/2021,Home & Kitchen
1328,Noah Berry,24,Male,India,29/10/2018,10/12/2022,Clothing
1329,Jennifer White MD,31,Male,USA,15/06/2023,21/05/2024,Sports
1330,Karen Phillips,48,Male,Germany,24/11/2022,15/11/2024,Home & Kitchen
1331,Daniel Martin,52,Male,Brazil,28/02/2021,16/04/2021,Home & Kitchen
1332,Samuel Atkins,20,Male,USA,30/04/2020,30/05/2021,Home & Kitchen
1333,Jacob Phillips,41,Female,Germany,19/02/2016,18/06/2017,Sports
1334,Amanda Schwartz,50,Male,Germany,30/10/2022,13/12/2022,Books
1335,Suzanne Gonzalez,65,Female,France,13/04/2020,07/04/2022,Clothing
1336,Mallory Lopez DVM,36,Male,Germany,30/01/2022,07/10/2023,Home & Kitchen
1337,Leslie Jones,70,Female,USA,03/10/2023,14/07/2024,Clothing
1338,Christopher Garcia,31,Female,Canada,15/03/2021,21/02/2023,Home & Kitchen
1339,Douglas Johnson,20,Male,Brazil,26/06/2021,24/07/2024,Books
1340,Catherine Cruz,38,Female,Canada,13/05/2022,23/10/2023,Clothing
1341,Sonya Alvarez,25,Female,UK,08/06/2021,18/02/2024,Books
1342,Anna Barnes,19,Male,Brazil,04/06/2017,23/08/2018,Electronics
1343,Erik Guzman,47,Female,Germany,17/01/2019,29/07/2023,Beauty
1344,John White,27,Male,UK,26/04/2023,02/07/2023,Clothing
1345,Mrs. Cassandra Carroll,70,Male,Canada,06/10/2023,09/10/2024,Books
1346,Mary Jackson,58,Female,France,31/07/2017,22/11/2020,Electronics
1347,Stacy Clark,69,Female,UK,18/09/2017,17/04/2020,Home & Kitchen
1348,Jenny Williams,33,Female,UK,04/02/2018,14/01/2021,Books
1349,Brianna Hawkins,21,Male,Brazil,24/01/2019,05/11/2019,Home & Kitchen
1350,Daniel Clayton,47,Male,Germany,16/09/2020,12/01/2023,Sports
1351,Heather Wilson,28,Male,UK,09/05/2024,06/07/2024,Electronics
1352,Christy Lawson,64,Female,UK,02/06/2024,26/08/2024,Clothing
1353,Heidi Herrera,,Male,Brazil,27/11/2018,23/07/2021,Electronics
1354,Lauren Simpson,22,Male,Australia,28/04/2019,27/07/2022,Clothing
1355,Nicole Allison,33,Female,Brazil,13/12/2022,24/03/2023,Electronics
1356,Mary Miller,43,Male,Germany,24/06/2017,21/07/2023,Home & Kitchen
1357,Jason Garcia,64,Female,Germany,01/10/2021,02/02/2023,Books
1358,Stefanie Spears,60,Female,Germany,25/02/2020,16/11/2020,Clothing
1359,Mrs. Stephanie Shah,65,Female,Australia,14/08/2024,02/11/2024,Sports
1360,Nancy Wilson,28,Female,India,18/04/2022,02/10/2023,Beauty
1361,Stephen Allen,50,Male,Canada,20/05/2022,24/02/2023,Beauty
1362,Daniel Martin,52,Male,Brazil,28/02/2021,16/04/2021,Home & Kitchen
1363,Jacob Shields,52,Male,USA,16/03/2021,26/09/2022,Sports
1364,Suzanne Gonzalez,65,Female,France,13/04/2020,07/04/2022,Clothing
1365,Teresa Reed,65,Male,Australia,11/06/2018,15/12/2023,Books
1366,Judy Forbes,52,Male,USA,26/07/2024,28/10/2024,Books
1367,Kyle Mendez,56,Female,Australia,11/11/2017,24/09/2021,Books
1368,Brenda Davis,69,Female,Germany,16/09/2017,12/05/2023,Sports
1369,Jennifer Hunt,54,Female,Germany,18/07/2017,28/08/2022,Home & Kitchen
1370,Wesley Hughes,29,Female,USA,03/10/2023,10/08/2024,Beauty
1371,Lindsey Stephens,41,Other,Canada,12/07/2022,14/07/2022,Home & Kitchen
1372,Susan Bryant,29,Female,Germany,11/05/2016,14/03/2019,Electronics
1373,Alexis Taylor,19,Female,UK,21/01/2018,11/03/2019,Home & Kitchen
1374,Victoria Foster,33,Female,Brazil,25/12/2020,30/06/2022,Books
1375,Tyler Jackson,30,Female,Brazil,04/02/2016,16/04/2020,Electronics
1376,Kaitlyn Miller MD,36,Male,India,24/12/2022,18/09/2023,Books
1377,Kimberly Johnson,66,Male,UK,28/11/2016,23/05/2017,Books
1378,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1379,Anthony Lewis,31,Female,India,07/09/2022,07/05/2023,Home & Kitchen
1380,Kenneth Andrews,68,Male,UK,27/10/2022,29/01/2023,Sports
1381,Kyle Robinson,44,Female,Germany,11/06/2018,01/09/2020,Clothing
1382,Raymond Walker,51,Male,India,08/04/2018,25/07/2019,Clothing
1383,Jennifer Ochoa,20,Female,Australia,26/03/2016,13/02/2019,Clothing
1384,Samuel Thomas,31,Female,USA,19/07/2023,02/08/2024,Books
1385,Zachary Gonzalez,67,Female,Australia,21/04/2020,20/05/2024,Clothing
1386,John Calderon,52,Female,Germany,19/02/2018,26/05/2019,Sports
1387,Timothy Lewis,70,Female,Australia,09/02/2023,14/04/2023,Electronics
1388,Roger Heath,47,Male,USA,04/09/2021,28/07/2023,Electronics
1389,Madison Bennett,56,Other,Canada,28/02/2024,07/10/2024,Beauty
1390,David Underwood,30,Male,Germany,28/07/2017,27/09/2017,Electronics
1391,Kirsten Clark,53,Female,Brazil,21/03/2022,26/09/2023,Clothing
1392,Steven Cruz,59,Male,India,22/04/2023,25/08/2024,Beauty
1393,Charles Miller,59,Female,Australia,17/04/2018,14/03/2019,Sports
1394,Jason Chen,43,Female,France,07/07/2020,23/02/2022,Sports
1395,Robert Wise,32,Male,Australia,27/05/2021,27/08/2021,Home & Kitchen
1396,Melissa Russell,22,Female,Australia,15/06/2023,31/12/2023,Electronics
1397,Lindsey Stephens,41,Other,Canada,12/07/2022,14/07/2022,Home & Kitchen
1398,Jonathan Aguilar,19,Male,France,01/11/2023,04/10/2024,Home & Kitchen
1399,Karen Pearson,61,Female,France,09/07/2020,28/08/2023,Home & Kitchen
1400,Joshua Le,62,Male,France,20/11/2022,19/03/2023,Home & Kitchen
1401,Lauren Simpson,22,Male,Australia,28/04/2019,27/07/2022,Clothing
1402,Brendan Palmer,43,Other,Australia,09/09/2017,28/07/2023,Beauty
1403,William Aguirre,56,Female,India,22/10/2018,15/07/2024,Beauty
1404,Jason Adams,27,Male,Canada,29/07/2019,02/05/2024,Sports
1405,Karl Bowers,51,Female,Canada,18/10/2022,05/03/2023,Sports
1406,Lisa King,32,Male,India,11/12/2019,06/09/2020,Clothing
1407,Brett Mason,45,Female,Brazil,29/04/2020,21/07/2024,Sports
1408,Jenny Williams,33,Female,UK,04/02/2018,14/01/2021,Books
1409,Mitchell Powell,22,Female,France,06/04/2019,06/08/2020,Beauty
1410,Mitchell Smith,47,Male,,10/10/2023,18/09/2024,Beauty
1411,Chelsea Petersen,56,Female,India,18/04/2024,07/09/2024,Electronics
1412,Christopher Patterson,62,Female,USA,17/11/2020,02/09/2021,Beauty
1413,Nicholas Sanchez,20,Male,India,02/03/2021,14/01/2023,Home & Kitchen
1414,Jill Olson,31,Female,India,15/09/2023,28/04/2024,Clothing
1415,John Martin,25,Male,Brazil,11/03/2018,24/01/2022,Beauty
1416,Carla Andrade,68,Female,Germany,15/08/2018,30/08/2024,Electronics
1417,Taylor Phillips,,Male,Brazil,13/06/2018,03/12/2020,Electronics
1418,Ronnie Scott,44,Female,Brazil,13/02/2021,30/07/2024,Electronics
1419,Dawn Rogers,50,Male,Canada,27/08/2021,20/12/2022,Sports
1420,Joshua Cruz,24,Male,UK,14/08/2023,06/09/2023,Books
1421,Kenneth Andrews,68,Male,UK,27/10/2022,29/01/2023,Sports
1422,Sean Villegas,55,Male,Canada,18/08/2022,19/11/2022,Home & Kitchen
1423,Chelsea Wilson,64,Female,Brazil,04/05/2022,19/01/2024,Home & Kitchen
1424,Lisa King,32,Male,India,11/12/2019,06/09/2020,Clothing
1425,Anthony Welch,46,Female,Brazil,27/08/2022,10/06/2023,Home & Kitchen
1426,Paula Singh,41,Female,Brazil,23/02/2023,21/06/2024,Home & Kitchen
1427,James Patel,45,Male,India,16/03/2020,10/10/2021,Books
1428,Gregory Kelly,49,Male,Germany,14/12/2015,28/07/2021,Beauty
1429,Mary Jackson,58,Female,France,31/07/2017,22/11/2020,Electronics
1430,Jennifer Vargas,66,Female,Australia,24/09/2024,29/09/2024,Clothing
1431,Mary Estrada,28,Female,Brazil,02/06/2019,21/11/2022,Home & Kitchen
1432,Rebecca Jones,39,Male,Brazil,17/10/2020,24/04/2021,Beauty
1433,Samuel Atkins,20,Male,USA,30/04/2020,30/05/2021,Home & Kitchen
1434,Scott Barrett,51,Male,UK,11/11/2024,18/11/2024,Books
1435,Penny King,70,Female,France,13/04/2022,29/04/2022,Beauty
1436,Jack Daniels,65,Female,Canada,24/09/2024,17/10/2024,Beauty
1437,Jeffrey Lopez,41,Male,Germany,01/07/2022,17/05/2024,Clothing
1438,Kristen Tanner,55,Female,Germany,04/10/2016,04/07/2022,Sports
1439,Steven Baker,69,Male,France,12/08/2019,18/03/2021,Home & Kitchen
1440,Mark Decker,32,Female,Germany,26/10/2016,23/07/2022,Electronics
1441,Tyler Wright,54,Male,Australia,15/03/2018,02/03/2024,Books
1442,Denise Mccormick,44,Female,Germany,02/07/2021,04/07/2024,Home & Kitchen
1443,Jeremy Wilson,19,Female,Canada,31/07/2020,08/07/2022,Electronics
1444,Thomas Wall,24,Male,USA,20/08/2022,08/03/2024,Electronics
1445,Willie Silva,20,Male,France,24/06/2019,04/03/2023,Electronics
1446,Jeffery Alvarez,35,Female,France,10/09/2024,14/11/2024,Beauty
1447,Lori Phillips,38,Male,Australia,22/02/2024,24/08/2024,Sports
1448,Andrew Burke,56,Female,India,16/12/2017,26/01/2020,Sports
1449,Joshua Cruz,24,Male,UK,14/08/2023,06/09/2023,Books
1450,George Gomez,54,Male,Germany,23/03/2020,12/10/2024,Books
1451,Brenda Greene,67,Male,USA,04/08/2019,25/07/2020,Sports
1452,Jennifer Ramos,57,Female,Canada,01/12/2019,30/09/2023,Clothing
1453,Barbara Beard,48,Female,India,15/03/2024,18/08/2024,Home & Kitchen
1454,Mark Palmer,49,Male,Brazil,09/05/2023,25/10/2024,Sports
